CountOfSubdomains,DomainLenght,CountOfCharInFQDN,CountOfSuffix,CountOfDigitsInFQDN,CountOfLettersInFQDN,CountOfDirectory,CountOfLetters,CountOfDigitInURL,CountOfCharInURL,CountOfPercent,CountOfQuestion,CountOfEqual,CountOfAmpersand,malicious
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,59,0,0,0,0,0,0,1
1,3,15,0,0,13,4,56,3,0,0,0,0,0,1
1,3,15,0,0,13,4,56,3,0,0,0,0,0,1
1,3,15,0,0,13,4,56,3,0,0,0,0,0,1
1,3,15,0,0,13,4,56,3,0,0,0,0,0,1
1,3,14,0,2,10,6,29,32,0,0,0,0,0,1
1,3,14,0,2,10,6,29,32,0,0,0,0,0,1
1,3,14,0,2,10,6,29,32,0,0,0,0,0,1
1,3,14,0,2,10,6,28,33,0,0,0,0,0,1
1,3,14,0,2,10,6,28,33,0,0,0,0,0,1
1,3,14,0,2,10,6,28,33,0,0,0,0,0,1
1,3,16,0,2,12,5,35,27,0,0,0,0,0,1
1,3,16,0,2,12,5,35,27,0,0,0,0,0,1
1,3,16,0,2,12,5,35,27,0,0,0,0,0,1
1,3,16,0,2,12,5,37,25,0,0,0,0,0,1
1,3,16,0,2,12,5,37,25,0,0,0,0,0,1
1,3,16,0,2,12,5,37,25,0,0,0,0,0,1
1,3,17,0,0,15,6,53,3,0,0,1,1,0,1
1,3,17,0,0,15,6,53,3,0,0,1,1,0,1
1,3,17,0,0,15,6,53,3,0,0,1,1,0,1
1,3,17,0,0,15,6,53,3,0,0,1,1,0,1
1,3,15,0,0,13,2,51,3,0,0,1,4,3,1
1,3,15,0,0,13,2,51,3,0,0,1,4,3,1
1,3,16,0,0,14,3,56,2,0,0,0,0,0,1
1,3,16,0,0,14,3,56,2,0,0,0,0,0,1
1,3,16,0,0,14,3,56,2,0,0,0,0,0,1
1,3,16,0,0,14,3,57,2,0,0,0,0,0,1
1,3,16,0,0,14,3,57,2,0,0,0,0,0,1
1,3,16,0,0,14,3,57,2,0,0,0,0,0,1
1,3,16,0,0,14,3,57,2,0,0,0,0,0,1
2,4,29,0,0,26,2,48,10,0,0,1,2,1,1
2,4,29,0,0,26,2,48,10,0,0,1,2,1,1
2,4,29,0,0,26,2,48,10,0,0,1,2,1,1
1,3,21,0,0,19,6,45,13,0,0,1,2,1,1
1,3,21,0,0,19,6,45,13,0,0,1,2,1,1
1,3,16,0,0,14,6,52,4,0,0,1,1,0,1
1,3,16,0,0,14,6,52,4,0,0,1,1,0,1
1,3,17,0,0,15,4,60,0,0,0,0,0,0,1
1,3,17,0,0,15,2,52,7,3,3,0,0,0,1
1,3,11,0,0,9,5,50,7,2,2,0,0,0,1
1,3,11,0,0,9,5,50,7,2,2,0,0,0,1
1,3,11,0,0,9,5,50,7,2,2,0,0,0,1
1,3,15,0,7,6,4,49,7,0,0,1,3,2,1
1,3,15,0,7,6,4,49,7,0,0,1,3,2,1
1,3,17,0,5,10,5,31,30,0,0,0,0,0,1
1,3,17,0,5,10,5,31,30,0,0,0,0,0,1
1,3,13,0,0,11,8,24,35,0,0,0,0,0,1
1,3,13,0,0,11,8,24,35,0,0,0,0,0,1
1,3,13,0,0,11,8,24,35,0,0,0,0,0,1
1,3,15,0,0,13,5,35,26,0,0,0,0,0,1
1,3,15,0,0,13,5,35,26,0,0,0,0,0,1
1,3,15,0,0,13,5,35,26,0,0,0,0,0,1
1,3,21,0,0,19,5,38,24,0,0,0,0,0,1
1,3,21,0,0,19,5,38,24,0,0,0,0,0,1
1,3,21,0,0,19,5,38,24,0,0,0,0,0,1
1,3,14,0,0,12,5,54,4,0,0,0,0,0,1
1,3,14,0,0,12,5,54,4,0,0,0,0,0,1
1,3,14,0,0,12,5,54,4,0,0,0,0,0,1
1,3,14,0,0,12,5,54,4,0,0,0,0,0,1
1,3,25,0,0,23,4,54,3,0,0,1,1,0,1
1,3,25,0,0,23,4,54,3,0,0,1,1,0,1
1,3,25,0,0,23,4,54,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,15,0,3,10,4,56,3,0,0,1,1,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,16,0,0,14,6,45,12,0,0,0,0,0,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,14,0,1,11,3,34,24,0,0,1,3,2,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,20,26,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,19,27,19,19,0,0,0,1
1,3,10,0,4,4,3,19,27,19,19,0,0,0,1
1,3,10,0,4,4,3,19,27,19,19,0,0,0,1
1,3,10,0,4,4,3,19,27,19,19,0,0,0,1
1,3,10,0,4,4,3,19,27,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,23,23,19,19,0,0,0,1
1,3,10,0,4,4,3,21,25,19,19,0,0,0,1
1,3,10,0,4,4,3,21,25,19,19,0,0,0,1
1,3,10,0,4,4,3,21,25,19,19,0,0,0,1
1,3,10,0,4,4,3,21,25,19,19,0,0,0,1
1,3,10,0,4,4,3,21,25,19,19,0,0,0,1
2,4,17,0,1,13,4,16,42,0,0,0,0,0,1
2,4,17,0,1,13,4,16,42,0,0,0,0,0,1
2,4,17,0,1,13,4,16,42,0,0,0,0,0,1
1,3,19,0,0,17,6,57,1,0,0,1,1,0,1
1,3,13,0,5,6,4,44,12,0,0,1,5,0,1
1,3,13,0,5,6,4,44,12,0,0,1,5,0,1
1,3,17,0,0,15,6,48,8,4,4,0,0,0,1
1,3,17,0,0,15,6,51,5,4,4,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,12,0,0,10,5,58,0,0,0,0,0,0,1
1,3,14,0,0,12,5,50,4,0,0,0,0,0,1
1,3,14,0,0,12,5,50,4,0,0,0,0,0,1
1,3,14,0,0,12,6,42,18,0,0,0,0,0,1
1,3,14,0,0,12,6,42,18,0,0,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,16,0,0,14,6,47,10,3,3,0,0,0,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,19,0,0,17,4,58,0,0,0,1,2,1,1
1,3,11,0,0,9,2,43,12,0,0,1,5,4,1
1,3,11,0,0,9,2,43,12,0,0,1,5,4,1
1,3,11,0,0,9,2,43,12,0,0,1,5,4,1
1,3,11,0,0,9,2,43,12,0,0,1,5,4,1
1,3,11,0,0,9,2,43,12,0,0,1,5,4,1
1,3,12,0,0,10,4,50,0,0,0,1,1,0,1
1,3,17,0,0,15,2,61,0,0,0,0,0,0,1
1,3,17,0,0,15,2,52,6,3,3,0,0,0,1
1,3,17,0,0,15,2,52,6,3,3,0,0,0,1
1,3,17,0,0,15,2,51,7,3,3,0,0,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
2,4,12,0,0,9,3,55,5,0,0,1,1,0,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,14,0,6,6,4,49,6,0,0,1,3,2,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,59,0,0,0,0,0,0,1
1,3,23,0,0,21,3,59,0,0,0,0,0,0,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,16,0,0,14,3,54,2,0,0,1,3,2,1
1,3,12,0,0,10,6,37,23,0,0,0,0,0,1
1,3,12,0,0,10,6,37,23,0,0,0,0,0,1
1,3,12,0,0,10,6,37,23,0,0,0,0,0,1
1,3,14,0,0,11,6,35,24,0,0,0,0,0,1
1,3,14,0,0,11,6,35,24,0,0,0,0,0,1
1,3,14,0,0,11,6,35,24,0,0,0,0,0,1
1,3,18,0,0,16,6,56,3,0,0,0,0,0,1
1,3,18,0,0,16,6,56,3,0,0,0,0,0,1
1,3,24,0,1,21,4,59,1,0,0,1,1,0,1
1,3,24,0,1,21,4,59,1,0,0,1,1,0,1
1,3,17,0,0,14,5,32,27,0,0,0,0,0,1
1,3,17,0,0,14,5,32,27,0,0,0,0,0,1
1,3,17,0,0,14,5,32,27,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,46,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,7,0,1,4,6,47,9,0,0,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,10,0,4,4,3,25,21,18,18,0,0,0,1
1,3,19,0,0,17,6,45,7,0,0,1,1,0,1
1,3,12,0,0,10,4,49,2,0,0,1,5,5,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,15,0,0,13,2,55,2,0,0,1,3,2,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,13,0,0,11,7,57,0,0,0,0,0,0,1
1,3,22,0,0,19,6,56,2,0,0,0,0,0,1
1,3,22,0,0,19,6,56,2,0,0,0,0,0,1
1,3,22,0,0,19,6,56,2,0,0,0,0,0,1
1,3,22,0,0,19,6,56,1,0,0,0,0,0,1
1,3,19,0,0,17,6,59,1,0,0,0,0,0,1
1,3,19,0,0,17,6,59,1,0,0,0,0,0,1
1,3,19,0,0,17,6,59,1,0,0,0,0,0,1
1,3,16,0,0,14,6,31,25,0,0,0,0,0,1
1,3,16,0,0,14,6,31,25,0,0,0,0,0,1
1,3,16,0,0,14,6,31,25,0,0,0,0,0,1
2,4,18,0,3,12,5,37,23,0,0,0,0,0,1
2,4,18,0,3,12,5,37,23,0,0,0,0,0,1
2,4,18,0,3,12,5,37,23,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,31,0,0,29,2,60,0,0,0,0,0,0,1
1,3,17,0,0,15,6,54,3,0,0,0,0,0,1
1,3,17,0,0,15,6,48,7,4,4,0,0,0,1
1,3,17,0,0,15,6,53,3,0,0,0,0,0,1
1,3,24,0,0,22,4,53,3,0,0,1,1,0,1
1,3,24,0,0,22,4,53,3,0,0,1,1,0,1
1,3,24,0,0,22,4,53,3,0,0,1,1,0,1
1,3,16,0,0,14,3,56,2,0,0,0,0,0,1
1,3,16,0,0,14,3,57,2,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,23,0,0,21,5,52,3,0,0,0,0,0,1
1,3,14,0,1,11,4,51,8,0,0,0,0,0,1
1,3,14,0,1,11,4,51,8,0,0,0,0,0,1
1,3,14,0,1,11,4,51,8,0,0,0,0,0,1
1,3,15,0,0,12,8,30,26,0,0,0,0,0,1
1,3,15,0,0,12,8,30,26,0,0,0,0,0,1
1,3,15,0,0,12,8,30,26,0,0,0,0,0,1
1,3,14,0,1,11,6,26,30,0,0,0,0,0,1
1,3,14,0,1,11,6,26,30,0,0,0,0,0,1
1,3,14,0,1,11,6,26,30,0,0,0,0,0,1
1,3,15,0,0,13,2,54,0,0,0,1,2,1,1
1,3,14,0,0,12,4,57,0,0,0,1,2,1,1
1,3,12,0,0,10,6,54,0,0,0,1,1,0,1
2,4,12,0,0,9,3,53,6,0,0,1,1,0,1
2,4,12,0,0,9,3,53,6,0,0,1,1,0,1
2,4,12,0,0,9,3,53,6,0,0,1,1,0,1
1,3,15,0,7,6,3,50,7,0,0,1,3,2,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,23,0,0,21,3,58,0,0,0,0,0,0,1
1,3,15,0,4,9,3,53,4,0,0,1,3,2,1
1,3,15,0,4,9,3,53,4,0,0,1,3,2,1
1,3,15,0,4,9,3,53,4,0,0,1,3,2,1
1,3,13,0,3,8,4,51,3,0,0,1,3,2,1
1,3,13,0,3,8,4,51,3,0,0,1,3,2,1
1,3,23,0,0,21,5,58,0,0,0,0,0,0,1
1,3,23,0,0,21,5,58,0,0,0,0,0,0,1
1,3,23,0,0,21,5,58,0,0,0,0,0,0,1
1,3,23,0,0,21,5,58,0,0,0,0,0,0,1
1,3,23,0,0,21,5,58,0,0,0,0,0,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
1,3,14,0,4,8,7,46,9,0,0,1,1,0,1
